date,sin,target
2005-01-19,131.31,112.69689014867878
2005-01-20,132.94,117.09310200854443
2005-01-21,134.56,115.12351007027476
2005-01-22,136.17,123.2276564402967
2005-01-23,137.77,136.0508411949922
2005-01-24,139.35,125.717706591829
2005-01-25,140.93,138.18594629853956
2005-01-26,142.49,123.12419887733499
2005-01-27,144.04,140.22426090245398
2005-01-28,145.58,142.75687117821334
2005-01-29,147.11,145.7013517748188
2005-01-30,148.62,135.27365626747718
2005-01-31,150.11,136.55993585411218
2005-02-01,151.59,150.44389426473035
2005-02-02,153.06,143.03224594527754
2005-02-03,154.51,143.84904657103544
2005-02-04,155.94,153.73082528022329
2005-02-05,157.36,153.26146337102227
2005-02-06,158.76,143.92270152584913
2005-02-07,160.15,156.5949811251515
2005-02-08,161.51,126.76374147984632
2005-02-09,162.86,143.3018828679541
2005-02-10,164.19,161.60991164295072
2005-02-11,165.5,154.21630321391103
2005-02-12,166.79,159.3159848355773
2005-02-13,168.06,161.78495393984522
2005-02-14,169.31,162.79499346382613
2005-02-15,170.54,166.04761786058614
2005-02-16,171.75,169.2555066297482
2005-02-17,172.93,135.0146695635489
2005-02-18,174.1,153.90354696758297
2005-02-19,175.24,172.84019836083576
2005-02-20,176.37,166.47893557895026
2005-02-21,177.46,150.85116008239382
2005-02-22,178.54,161.37434196578383
2005-02-23,179.59,159.0698217127192
2005-02-24,180.62,167.90452954711793
2005-02-25,181.63,174.87198708363943
2005-02-26,182.61,164.05289109655934
2005-02-27,183.57,169.43658733034786
2005-02-28,184.5,166.94470655117345
2005-03-01,185.41,174.84067622922126
2005-03-02,186.29,174.07357766656787
2005-03-03,187.15,183.8702175685428
2005-03-04,187.98,172.4950541196248
2005-03-05,188.78,161.25656527057282
2005-03-06,189.56,156.24682709464244
2005-03-07,190.31,159.79113851190726
2005-03-08,191.04,181.91190113666133
2005-03-09,191.74,191.50271424059468
2005-03-10,192.41,180.32071022341032
2005-03-11,193.05,185.88108072703145
2005-03-12,193.67,179.62358621460095
2005-03-13,194.26,171.7055242468601
2005-03-14,194.82,193.08575042602916
2005-03-15,195.35,187.3890434851542
2005-03-16,195.85,192.31949636946672
2005-03-17,196.33,186.53023443059146
2005-03-18,196.78,182.16230006368656
2005-03-19,197.2,177.15822588014717
2005-03-20,197.59,165.19490866194815
2005-03-21,197.95,193.10081366992733
2005-03-22,198.28,187.76231103813691
2005-03-23,198.58,191.38165833831164
2005-03-24,198.86,176.82690076175635
2005-03-25,199.1,167.68833293464084
2005-03-26,199.32,195.0499201981833
2005-03-27,199.5,172.82486008259417
2005-03-28,199.66,177.54192354271538
2005-03-29,199.79,190.8149624893841
2005-03-30,199.88,176.35827103011925
2005-03-31,199.95,167.70564748425107
2005-04-01,199.99,194.521036644773
2005-04-02,200.0,154.6962026829139
2005-04-03,199.98,196.46990443955005
2005-04-04,199.93,172.70207252856284
2005-04-05,199.85,185.26908534935708
2005-04-06,199.74,197.545518703326
2005-04-07,199.6,176.96089092767093
2005-04-08,199.43,159.9595343510637
2005-04-09,199.23,192.68059182735874
2005-04-10,199.01,176.30232430921154
2005-04-11,198.75,143.61658372873057
2005-04-12,198.46,171.37826709892778
2005-04-13,198.15,186.09599958468698
2005-04-14,197.81,197.10291033784696
2005-04-15,197.43,177.06964008777788
2005-04-16,197.03,174.106947322025
2005-04-17,196.6,193.9415495097026
2005-04-18,196.14,186.19303804657847
2005-04-19,195.65,171.76438505300325
2005-04-20,195.14,183.3857328051284
2005-04-21,194.59,188.36577539470792
2005-04-22,194.02,166.4371316882845
2005-04-23,193.42,180.2064067586814
2005-04-24,192.79,178.5979115653951
2005-04-25,192.14,172.28345566462662
2005-04-26,191.46,178.72768009667251
2005-04-27,190.75,187.86247967806662
2005-04-28,190.01,187.3891303200876
2005-04-29,189.25,173.2746893749809
2005-04-30,188.46,178.8683334782868
2005-05-01,187.65,183.7436302794216
2005-05-02,186.8,181.48619064483654
2005-05-03,185.94,175.7415315088701
2005-05-04,185.04,181.23343090386274
2005-05-05,184.13,164.4095452793646
2005-05-06,183.18,176.61240886909903
2005-05-07,182.22,165.45415901238528
2005-05-08,181.23,140.46757819590232
2005-05-09,180.21,171.54347618675322
2005-05-10,179.17,145.96224660597753
2005-05-11,178.11,161.043009110979
2005-05-12,177.02,149.15130197533023
2005-05-13,175.92,157.387786006012
2005-05-14,174.78,170.27882770739552
2005-05-15,173.63,166.98528996149227
2005-05-16,172.46,160.1198126757126
2005-05-17,171.26,167.99891487776304
2005-05-18,170.04,169.35664421330463
2005-05-19,168.8,158.72873669794058
2005-05-20,167.55,165.9456970402512
2005-05-21,166.27,155.97555387434522
2005-05-22,164.97,160.01021706194072
2005-05-23,163.65,162.99756401804407
2005-05-24,162.32,149.31509473548783
2005-05-25,160.96,153.12214644644254
2005-05-26,159.59,153.60088559158106
2005-05-27,158.2,153.64908638530824
2005-05-28,156.79,155.4814837851684
2005-05-29,155.37,145.47518974791632
2005-05-30,153.93,136.42479767961524
2005-05-31,152.47,144.84018017947426
2005-06-01,151.0,145.390033852738
2005-06-02,149.51,137.62528511516956
2005-06-03,148.01,143.82836588563435
2005-06-04,146.49,143.93171979880285
2005-06-05,144.96,137.00251125767528
2005-06-06,143.42,141.51236462196889
2005-06-07,141.86,132.91170595436574
2005-06-08,140.29,110.37287109876208
2005-06-09,138.71,134.79065513582077
2005-06-10,137.12,122.42705511048037
2005-06-11,135.52,105.70862445875862
2005-06-12,133.91,112.88018516231574
2005-06-13,132.28,110.07386319684842
2005-06-14,130.65,129.5361104786112
2005-06-15,129.01,127.31450062029471
2005-06-16,127.36,122.10546153669719
2005-06-17,125.7,122.34994105464713
2005-06-18,124.03,106.84976308616075
2005-06-19,122.36,120.24082986382626
2005-06-20,120.68,109.5867020826726
2005-06-21,118.99,112.50714821868173
2005-06-22,117.3,112.38551514086616
2005-06-23,115.61,113.22008525031674
2005-06-24,113.9,109.09582259044635
2005-06-25,112.2,107.39883152533245
2005-06-26,110.49,98.81801610626556
2005-06-27,108.78,108.23335805148231
2005-06-28,107.06,106.40692779645964
2005-06-29,105.35,98.1057988724451
2005-06-30,103.63,99.41983013090163
2005-07-01,101.91,98.34385859750843
2005-07-02,100.19,104.41809443407652
2005-07-03,98.47,98.58245334365155
2005-07-04,96.75,105.7482155875703
2005-07-05,95.03,96.18273093029734
2005-07-06,93.31,98.12608313380946
2005-07-07,91.6,93.16616668774152
2005-07-08,89.88,101.82979574407338
2005-07-09,88.17,101.86778749659378
2005-07-10,86.47,100.11552407122083
2005-07-11,84.76,94.05489361463931
2005-07-12,83.07,91.56951641356005
2005-07-13,81.37,92.05115192553474
2005-07-14,79.69,92.69042098854442
2005-07-15,78.0,83.55415040318009
2005-07-16,76.33,87.92161052082038
2005-07-17,74.66,98.33147282634462
2005-07-18,73.0,78.09810907045869
2005-07-19,71.35,71.5489074262802
2005-07-20,69.71,81.67414798738757
2005-07-21,68.07,75.5281672335009
2005-07-22,66.45,78.24773839045817
2005-07-23,64.83,85.273006807544
2005-07-24,63.22,64.15867372477612
2005-07-25,61.63,85.36746965454643
2005-07-26,60.05,82.2761530605431
2005-07-27,58.48,78.65618682653692
2005-07-28,56.92,61.38983886832844
2005-07-29,55.37,55.52008983230813
2005-07-30,53.84,81.13170575735437
2005-07-31,52.32,70.92950935423711
2005-08-01,50.82,74.66122066682483
2005-08-02,49.32,83.72247821089398
2005-08-03,47.85,77.27895242431019
2005-08-04,46.39,51.484229887485625
2005-08-05,44.94,67.52509524762488
2005-08-06,43.52,78.72287259407227
2005-08-07,42.11,54.13826172054023
2005-08-08,40.71,60.297860933323335
2005-08-09,39.34,47.938286560222664
2005-08-10,37.98,48.196265928181475
2005-08-11,36.64,39.68333835012835
2005-08-12,35.32,52.13060630204795
2005-08-13,34.01,43.948479684039334
2005-08-14,32.73,36.54649481800422
2005-08-15,31.47,33.63824008039404
2005-08-16,30.22,56.813071004816265
2005-08-17,29.0,56.48971128816264
2005-08-18,27.8,50.72751723695934
2005-08-19,26.62,38.85089441970537
2005-08-20,25.46,25.65622777051772
2005-08-21,24.33,27.8572632412755
2005-08-22,23.22,37.47205433070966
2005-08-23,22.12,36.36498833748408
2005-08-24,21.06,32.45298671383632
2005-08-25,20.01,39.295984184597025
2005-08-26,18.99,33.05374540446486
2005-08-27,18.0,37.727943463423
2005-08-28,17.02,51.81420507721725
2005-08-29,16.08,30.095170552023774
2005-08-30,15.15,28.239976969365742
2005-08-31,14.25,30.876110353204766
2005-09-01,13.38,20.00905544483757
2005-09-02,12.54,12.762747400402729
2005-09-03,11.71,13.988929492155886
2005-09-04,10.92,38.28415025286145
2005-09-05,10.15,16.00741964059951
2005-09-06,9.41,16.61141883578675
2005-09-07,8.69,13.527095841183966
2005-09-08,8.01,28.53089848695351
2005-09-09,7.35,27.55852823877595
2005-09-10,6.71,25.069885989266588
2005-09-11,6.11,27.869368783890796
2005-09-12,5.53,27.10747434686921
2005-09-13,4.98,18.71641851861257
2005-09-14,4.46,17.946960040785
2005-09-15,3.96,14.367823028573568
2005-09-16,3.5,51.538073769185594
2005-09-17,3.06,27.918809007600178
2005-09-18,2.65,24.31720467210083
2005-09-19,2.27,11.371018613596988
2005-09-20,1.92,3.5414335523611546
2005-09-21,1.6,29.579437346569392
2005-09-22,1.31,7.723761338863403
2005-09-23,1.05,10.512847821691315
2005-09-24,0.81,28.918121114723228
2005-09-25,0.61,30.193612527998397
2005-09-26,0.43,29.78622343277511
2005-09-27,0.29,46.64210419202665
2005-09-28,0.17,9.294758051857853
2005-09-29,0.09,10.329742366239488
2005-09-30,0.03,3.1837599959232117
2005-10-01,0.0,7.192571379270887
2005-10-02,0.0,22.51049308541067
2005-10-03,0.04,3.2877379342574944
2005-10-04,0.1,16.57125956903793
2005-10-05,0.19,4.041462733134657
2005-10-06,0.31,9.245075788654292
2005-10-07,0.46,10.116819407243682
2005-10-08,0.64,12.352701667295296
2005-10-09,0.85,3.7683534443970292
2005-10-10,1.09,22.66170925081735
2005-10-11,1.36,1.8581573002326959
2005-10-12,1.65,3.076930408107871
2005-10-13,1.98,9.765976573379398
2005-10-14,2.33,26.04483522040543
2005-10-15,2.72,14.863567219949529
2005-10-16,3.13,33.8065729211816
2005-10-17,3.57,36.14805761690928
2005-10-18,4.04,13.55322251488045
2005-10-19,4.54,11.065433308415578
2005-10-20,5.07,36.90805160572147
2005-10-21,5.62,6.8709644989470835
2005-10-22,6.2,21.947553729392027
2005-10-23,6.81,14.846094530967953
2005-10-24,7.45,9.323574180761954
2005-10-25,8.12,26.414422120089192
2005-10-26,8.81,21.691362055587653
2005-10-27,9.53,18.462063587347004
2005-10-28,10.27,28.06082448951025
2005-10-29,11.05,36.37051345507656
2005-10-30,11.85,33.742657841113946
2005-10-31,12.67,25.327442320305337
2005-11-01,13.52,30.16224469589146
2005-11-02,14.4,29.14023626896229
2005-11-03,15.3,23.13636070196708
2005-11-04,16.23,38.60347831867864
2005-11-05,17.18,22.784155568864563
2005-11-06,18.15,29.24837656243019
2005-11-07,19.16,41.542875529063124
2005-11-08,20.18,26.848764269459522
2005-11-09,21.23,38.33801570774349
2005-11-10,22.3,36.860066149437365
2005-11-11,23.39,35.85978432252095
2005-11-12,24.51,31.645796984898006
2005-11-13,25.65,41.88986313339703
2005-11-14,26.81,29.41030770100489
2005-11-15,27.99,45.47262628819729
2005-11-16,29.2,56.18606542684651
2005-11-17,30.42,73.65520873975191
2005-11-18,31.67,50.8614870626064
2005-11-19,32.94,49.603165260286204
2005-11-20,34.22,34.98713753175797
2005-11-21,35.53,52.46796101634803
2005-11-22,36.85,62.867652923673745
2005-11-23,38.19,50.48382741495391
2005-11-24,39.56,41.51499810916632
2005-11-25,40.94,60.17012913594304
2005-11-26,42.33,51.408451379609474
2005-11-27,43.75,80.41111170014393
2005-11-28,45.18,54.74396143649675
2005-11-29,46.62,61.41559845207791
2005-11-30,48.09,53.64502167727778
2005-12-01,49.56,53.87680719914805
2005-12-02,51.06,66.01639866432055
2005-12-03,52.56,54.48456076609544
2005-12-04,54.09,78.58586870659127
2005-12-05,55.62,59.796003222678166
2005-12-06,57.17,61.04356932119289
2005-12-07,58.73,76.26067147538917
2005-12-08,60.3,61.685431260591635
2005-12-09,61.89,72.00283472895234
2005-12-10,63.48,71.3447248161235
2005-12-11,65.09,78.30975094678219
2005-12-12,66.71,89.93116709356603
2005-12-13,68.33,77.46408619111399
2005-12-14,69.97,75.7802995985015
2005-12-15,71.62,99.35065880830639
2005-12-16,73.27,82.27830632483244
2005-12-17,74.93,84.14522058420465
2005-12-18,76.6,79.58700874311032
2005-12-19,78.28,92.10225554827481
2005-12-20,79.96,87.52597661917258
2005-12-21,81.65,89.88203748506854
2005-12-22,83.34,89.94453402702419
2005-12-23,85.04,92.72776025388343
2005-12-24,86.74,95.27763162642611
2005-12-25,88.45,97.09654204050833
2005-12-26,90.16,100.10139207088187
2005-12-27,91.87,93.96845057247293
2005-12-28,93.59,95.95279860443829
2005-12-29,95.31,96.27873043327942
2005-12-30,97.02,101.62058010880988
2005-12-31,98.74,99.21090282498409
2006-01-01,100.46,102.09560393300596
2006-01-02,102.18,97.31461079418169
2006-01-03,103.9,98.68750995239272
2006-01-04,105.62,105.07342393336238
2006-01-05,107.34,94.77851361462136
2006-01-06,109.05,92.72692895686471
2006-01-07,110.77,110.3504240456915
2006-01-08,112.47,112.39560568642831
2006-01-09,114.18,91.54600287061857
2006-01-10,115.88,103.53153275815298
2006-01-11,117.58,105.39947010822323
2006-01-12,119.27,115.77516630984336
2006-01-13,120.95,106.9759738577793
2006-01-14,122.63,109.16754830270672
2006-01-15,124.3,119.39194023724909
2006-01-16,125.97,122.53275668625285
2006-01-17,127.62,94.68045677258664
2006-01-18,129.27,121.94800277373423
2006-01-19,130.91,113.8816777823875
2006-01-20,132.55,110.1638082833775
2006-01-21,134.17,128.86746043239904
2006-01-22,135.78,132.6771092091025
2006-01-23,137.38,125.98477286803944
2006-01-24,138.97,133.63131795247682
2006-01-25,140.55,118.16901997831536
2006-01-26,142.12,125.38873646067559
2006-01-27,143.67,138.01848964193687
2006-01-28,145.21,132.9980309078239
2006-01-29,146.74,131.6841187551221
2006-01-30,148.25,124.90979977261239
2006-01-31,149.75,147.34410289279316
2006-02-01,151.24,144.83324949883112
2006-02-02,152.71,149.54450551736082
2006-02-03,154.16,151.53169817002384
2006-02-04,155.6,140.16845568099995
2006-02-05,157.02,139.34841284413957
2006-02-06,158.42,145.0312374475111
2006-02-07,159.81,153.6294632826542
2006-02-08,161.18,147.78805150375788
2006-02-09,162.53,161.86300764609715
2006-02-10,163.87,136.33109465260685
2006-02-11,165.18,155.3134755828123
2006-02-12,166.48,159.3489497545569
2006-02-13,167.75,148.502008671379
2006-02-14,169.01,149.6667336008795
2006-02-15,170.24,159.49895337723336
2006-02-16,171.45,148.4390242923668
2006-02-17,172.65,165.04145276739274
2006-02-18,173.82,173.15309881820602
2006-02-19,174.97,154.9589873407245
2006-02-20,176.1,165.48824314790824
2006-02-21,177.2,174.78850272594147
2006-02-22,178.28,162.8196276203458
2006-02-23,179.34,175.67974537732775
2006-02-24,180.38,153.0416545179841
2006-02-25,181.39,156.77363908158674
2006-02-26,182.38,168.5765764438496
2006-02-27,183.34,173.73291483257734
2006-02-28,184.28,173.7014748088317
2006-03-01,185.19,159.41385968036414
2006-03-02,186.08,185.32150975326684
2006-03-03,186.94,181.53159684504627
2006-03-04,187.78,164.0339106250808
2006-03-05,188.59,174.61583993460596
2006-03-06,189.37,189.33334386013928
2006-03-07,190.13,171.32930197330876
2006-03-08,190.86,168.25822230339705
2006-03-09,191.57,191.01291453936267
2006-03-10,192.25,177.7963432999139
2006-03-11,192.9,180.48598978484307
2006-03-12,193.52,179.47187432211143
2006-03-13,194.12,175.40288620937812
2006-03-14,194.68,174.87912981850343
2006-03-15,195.22,190.50545589275495
2006-03-16,195.73,195.54613532024212
2006-03-17,196.22,191.8338017912758
2006-03-18,196.67,178.15174980946412
2006-03-19,197.1,196.3788460865512
2006-03-20,197.49,179.2300871073674
2006-03-21,197.86,193.29788736675303
2006-03-22,198.2,183.42633732243854
2006-03-23,198.51,177.35721622640756
2006-03-24,198.79,196.06290006334117
2006-03-25,199.04,188.76142708347243
2006-03-26,199.27,175.60228568699216
2006-03-27,199.46,196.4233239592277
2006-03-28,199.62,199.31844396772837
2006-03-29,199.76,186.10372912824573
2006-03-30,199.86,198.92039621659274
2006-03-31,199.94,197.6870061116479
2006-04-01,199.98,171.83336339224854
2006-04-02,200.0,162.17521224888827
2006-04-03,199.99,180.9637673792338
2006-04-04,199.94,183.28930795805323
2006-04-05,199.87,193.05050135046875
2006-04-06,199.77,189.1150745735213
2006-04-07,199.64,197.58450980484665
2006-04-08,199.47,188.0675660632747
2006-04-09,199.28,194.33435003097938
2006-04-10,199.06,191.97828641544845
2006-04-11,198.81,192.50112795312205
2006-04-12,198.54,193.64507512053163
2006-04-13,198.23,146.60844072058472
2006-04-14,197.89,192.9180583717806
2006-04-15,197.53,189.49928429288676
2006-04-16,197.13,192.54219404846066
2006-04-17,196.71,189.17861585136959
2006-04-18,196.25,175.54896357100378
2006-04-19,195.77,192.59624293540162
2006-04-20,195.27,186.64802803337219
2006-04-21,194.73,177.26897551459496
2006-04-22,194.16,174.93544584816746
2006-04-23,193.57,179.02494453304067
2006-04-24,192.95,179.19738248341883
2006-04-25,192.3,183.3279396082653
2006-04-26,191.63,166.872845088709
2006-04-27,190.92,170.68329011857412
2006-04-28,190.19,148.2738476211959
2006-04-29,189.44,174.27484320443267
2006-04-30,188.65,163.3559830382463
2006-05-01,187.85,185.42554101718184
2006-05-02,187.01,164.51963344838467
2006-05-03,186.15,176.72759230271225
2006-05-04,185.26,175.76718962153808
2006-05-05,184.35,178.24312034068268
2006-05-06,183.42,182.9014768829882
2006-05-07,182.45,176.0575031402924
2006-05-08,181.47,154.90214905110207
2006-05-09,180.46,162.42055739897748
2006-05-10,179.43,178.52535723286644
2006-05-11,178.37,168.22232625789493
2006-05-12,177.29,168.5419529541153
2006-05-13,176.19,128.17382620019052
2006-05-14,175.06,170.06412050486233
2006-05-15,173.91,156.19788333332247
2006-05-16,172.74,160.49947335530635
2006-05-17,171.55,146.00805916067668
2006-05-18,170.34,145.55218419608494
2006-05-19,169.11,165.54462700492607
2006-05-20,167.85,158.1939980236134
2006-05-21,166.58,161.868555619483
2006-05-22,165.29,147.41442565306903
2006-05-23,163.97,157.64432413842195
2006-05-24,162.64,143.90281363995797
2006-05-25,161.29,127.72544097090613
2006-05-26,159.92,140.29943874515325
2006-05-27,158.54,158.10209930991803
2006-05-28,157.13,131.05903954265898
2006-05-29,155.71,147.4609141407942
2006-05-30,154.28,148.23696891686987
2006-05-31,152.82,116.16165513849896
2006-06-01,151.36,111.68372893285822
2006-06-02,149.87,141.53566260576474
2006-06-03,148.37,135.49082257725226
2006-06-04,146.86,142.827680034579
2006-06-05,145.33,139.0310292689391
2006-06-06,143.79,140.451849548789
2006-06-07,142.24,112.73021018935732
2006-06-08,140.68,140.5916384696925
2006-06-09,139.1,115.96047568231259
2006-06-10,137.51,117.81268943309732
2006-06-11,135.91,117.25050183112192
2006-06-12,134.3,127.71611594232732
2006-06-13,132.68,131.2649576451279
2006-06-14,131.05,128.52998312796814
2006-06-15,129.41,129.21740503756192
2006-06-16,127.76,121.20828336293982
2006-06-17,126.1,109.86121137596105
2006-06-18,124.44,107.35328769867729
2006-06-19,122.77,110.30030410173312
2006-06-20,121.09,107.29138010398435
2006-06-21,119.4,108.31659847901076
2006-06-22,117.71,115.34019674405017
2006-06-23,116.02,108.0726313928256
2006-06-24,114.32,109.61499517602536
2006-06-25,112.61,109.2329091939458
2006-06-26,110.9,105.98495404036012
2006-06-27,109.19,108.3038413408071
2006-06-28,107.48,104.52423443321027
2006-06-29,105.76,104.07680506846405
2006-06-30,104.04,100.31006847574798
2006-07-01,102.32,99.635857089229
2006-07-02,100.6,102.11943003000404
2006-07-03,98.88,99.22459910507496
2006-07-04,97.16,99.29256747594673
2006-07-05,95.44,102.58491187618588
2006-07-06,93.73,95.53295115313652
2006-07-07,92.01,92.94064506747829
2006-07-08,90.3,108.43109919232384
2006-07-09,88.59,88.87413812923076
2006-07-10,86.88,100.66899323343654
2006-07-11,85.18,89.49162418245807
2006-07-12,83.48,93.17485387901384
2006-07-13,81.78,82.15909990547344
2006-07-14,80.09,87.20360858733211
2006-07-15,78.41,90.26420592053893
2006-07-16,76.74,87.85662794344604
2006-07-17,75.07,76.088180498333
2006-07-18,73.4,91.7370546014219
2006-07-19,71.75,77.86771364403245
2006-07-20,70.1,71.85240933608115
2006-07-21,68.47,72.1162231906882
2006-07-22,66.84,70.58714223544781
2006-07-23,65.22,87.80134815670093
2006-07-24,63.61,67.40499437216222
2006-07-25,62.02,71.06680307497582
2006-07-26,60.43,70.02892026996427
2006-07-27,58.86,61.488339537259414
2006-07-28,57.29,76.97619259822092
2006-07-29,55.75,75.70873477398348
2006-07-30,54.21,65.34824033713652
2006-07-31,52.69,55.75172401698568
2006-08-01,51.18,66.16096758481076
2006-08-02,49.68,81.91015001992264
2006-08-03,48.21,51.061346869943364
2006-08-04,46.74,67.07816159335918
2006-08-05,45.29,69.75476026106568
2006-08-06,43.86,56.365309011991556
2006-08-07,42.45,45.79865131822459
2006-08-08,41.05,55.89823933389889
2006-08-09,39.67,51.773032046756796
2006-08-10,38.3,47.65055215814087
2006-08-11,36.96,48.224658593400854
2006-08-12,35.63,43.41124279999335
2006-08-13,34.33,38.531545555435294
2006-08-14,33.04,51.79365606394025
2006-08-15,31.77,36.19229843602284
2006-08-16,30.52,42.892077475737054
2006-08-17,29.3,36.92938304880974
2006-08-18,28.09,40.603946510926455
2006-08-19,26.91,38.15786638472091
2006-08-20,25.74,50.64698640163351
2006-08-21,24.6,29.173854389540146
2006-08-22,23.48,46.074925202088075
2006-08-23,22.39,43.754452766726644
2006-08-24,21.31,34.40284061577083
2006-08-25,20.26,27.43785646733731
2006-08-26,19.24,46.33574037962238
2006-08-27,18.24,35.876063445316106
2006-08-28,17.26,38.37962594043779
2006-08-29,16.3,30.428961341662934
2006-08-30,15.37,42.02127857137682
2006-08-31,14.47,19.870209549837526
2006-09-01,13.59,16.2308054826967
2006-09-02,12.74,18.80559808816124
2006-09-03,11.91,49.94442397690483
2006-09-04,11.11,32.06578917061506
2006-09-05,10.34,13.83797285398312
2006-09-06,9.59,19.69014445220079
2006-09-07,8.87,46.53697649951855
2006-09-08,8.17,18.593618128042927
2006-09-09,7.5,20.73946406597578
2006-09-10,6.86,27.654667015310057
2006-09-11,6.25,7.540618698352997
2006-09-12,5.67,16.002994809313115
2006-09-13,5.11,27.303430782919797
2006-09-14,4.58,27.113784370787663
2006-09-15,4.08,30.818289117244873
2006-09-16,3.61,10.21794106752878
2006-09-17,3.16,28.16461937231118
2006-09-18,2.75,27.07300621055501
2006-09-19,2.36,5.156397564250574
2006-09-20,2.01,7.544598009724069
2006-09-21,1.68,9.423362296221493
2006-09-22,1.38,2.5928396245588283
2006-09-23,1.11,52.14040203474831
2006-09-24,0.87,25.037334259714807
2006-09-25,0.66,1.0111412156998552
2006-09-26,0.47,10.257887186513045
2006-09-27,0.32,16.855103442948877
2006-09-28,0.2,14.541168014833204
2006-09-29,0.1,0.7527206741127039
2006-09-30,0.04,1.8052158882719904
2006-10-01,0.01,0.4969668345953493
2006-10-02,0.0,15.873065964058458
2006-10-03,0.03,9.493222724173913
2006-10-04,0.08,4.603712955449812
2006-10-05,0.16,5.328243456782952
2006-10-06,0.28,10.786645469707782
2006-10-07,0.42,10.5838902741839
2006-10-08,0.59,24.21309007176089
2006-10-09,0.8,11.182248130956946
2006-10-10,1.03,22.50118015639448
2006-10-11,1.29,1.9783425341718015
2006-10-12,1.58,10.21349019940603
2006-10-13,1.9,46.01760776878476
2006-10-14,2.24,11.205239967110344
2006-10-15,2.62,5.07197014965338
2006-10-16,3.03,17.250192720925572
2006-10-17,3.46,10.334877205685224
2006-10-18,3.92,24.591723031275805
2006-10-19,4.42,10.88125244863667
2006-10-20,4.93,14.712110861167302
2006-10-21,5.48,9.189927495176235
2006-10-22,6.06,17.03849707802897
2006-10-23,6.66,18.281702288345933
2006-10-24,7.29,19.893894918039564
2006-10-25,7.95,10.648420680981868
2006-10-26,8.64,24.032539005705146
2006-10-27,9.35,19.931520516047726
2006-10-28,10.09,20.9142013629462
2006-10-29,10.86,80.26503558493305
2006-10-30,11.65,51.983432126298915
2006-10-31,12.47,39.91580181359394
2006-11-01,13.31,21.90690611777189
2006-11-02,14.18,39.44569311790315
2006-11-03,15.08,32.381258849206496
2006-11-04,16.0,24.11721959147629
2006-11-05,16.95,18.30734594959835
2006-11-06,17.92,21.632830418863172
2006-11-07,18.91,36.701834533628784
2006-11-08,19.93,23.10548850069009
2006-11-09,20.97,25.4257398219149
2006-11-10,22.04,33.45163276891898
2006-11-11,23.13,52.61987488168815
2006-11-12,24.24,40.92879333767307
2006-11-13,25.37,78.41869741668629
2006-11-14,26.53,42.71776682009529
2006-11-15,27.71,60.61250617358858
2006-11-16,28.9,41.04290317163257
2006-11-17,30.12,37.82696476441136
2006-11-18,31.37,33.81043646279349
2006-11-19,32.63,45.46966134889455
2006-11-20,33.91,66.47049160221026
2006-11-21,35.21,52.108092552723505
2006-11-22,36.53,38.06807287311243
2006-11-23,37.87,58.08125146599416
2006-11-24,39.22,49.092770286495295
2006-11-25,40.6,53.28395329441971
2006-11-26,41.99,50.24143468468226
2006-11-27,43.4,46.35741902818352
2006-11-28,44.83,51.44851381730188
2006-11-29,46.27,47.56187581975967
2006-11-30,47.73,67.79008096654178
2006-12-01,49.2,54.25222548808035
2006-12-02,50.69,64.31772531382778
2006-12-03,52.2,92.47111617127376
2006-12-04,53.72,77.66431671419942
2006-12-05,55.25,71.50548118814106
2006-12-06,56.79,60.507404139111735
2006-12-07,58.35,72.06392138779194
2006-12-08,59.92,73.55428282969882
2006-12-09,61.5,82.32710975996348
2006-12-10,63.09,73.72249000400436
2006-12-11,64.7,75.96138476014255
2006-12-12,66.31,82.7348202018551
2006-12-13,67.94,79.54069800190354
2006-12-14,69.57,84.30078132325438
2006-12-15,71.22,78.34833299319281
2006-12-16,72.87,76.24915032183162
2006-12-17,74.53,80.40450925474254
2006-12-18,76.19,101.43450643654127
2006-12-19,77.87,85.22358862370497
2006-12-20,79.55,88.30184418687406
2006-12-21,81.24,82.57505857490358
2006-12-22,82.93,95.1194730531679
2006-12-23,84.63,93.30589790091165
2006-12-24,86.33,100.43709834820498
2006-12-25,88.03,98.5822461156577
2006-12-26,89.74,91.17949006462757
2006-12-27,91.46,99.98667704022527
2006-12-28,93.17,93.66311317509671
2006-12-29,94.89,98.28315704973993
2006-12-30,96.61,97.14704242038006
2006-12-31,98.33,101.07927239797428
2007-01-01,100.05,118.38797745852962
2007-01-02,101.77,98.11488519923269
2007-01-03,103.49,95.39246629838982
2007-01-04,105.21,104.96679225795346
2007-01-05,106.92,102.76372882801465
2007-01-06,108.64,101.77824105673342
2007-01-07,110.35,104.60353313484958
2007-01-08,112.06,94.50830734184628
2007-01-09,113.77,99.40945264023496
2007-01-10,115.47,105.8175467974659
2007-01-11,117.16,112.16022603029553
2007-01-12,118.86,108.32389764407068
2007-01-13,120.54,114.46190587703451
2007-01-14,122.22,121.4518352857967
2007-01-15,123.9,112.72595729482828
2007-01-16,125.56,114.11085380819807
2007-01-17,127.22,113.10897773192839
2007-01-18,128.87,114.72743015493666
2007-01-19,130.52,122.49076613591843
2007-01-20,132.15,126.84015080656714
2007-01-21,133.78,121.04375281068296
2007-01-22,135.39,133.5478896143834
2007-01-23,136.99,116.37121151925238
2007-01-24,138.59,135.85787698924585
